File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0822_03 cylinder_mesh_1.ply,1802.049,2241.462,78.610,14.910,10.428,
0822_03 cylinder_mesh_2.ply,427.555,677.929,25.873,9.522,6.615,
0822_03 cylinder_mesh_3.ply,3002.811,4005.617,95.498,57.233,16.645,
0822_03 cylinder_mesh_4.ply,1413.361,1106.653,31.118,13.358,8.911,
