File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_02_mesh_1.ply,170.5,289.419,13.916,13.066,7.235,0.041
0825_02_mesh_2.ply,32.48,253.415,22.117,7.48,1.617,0.004
0825_02_mesh_3.ply,28.35,304.802,35.69,8.682,4.77,0.004
0825_02_mesh_4.ply,6.543,150.972,16.253,6.662,0.957,0.002
0825_02_mesh_5.ply,42.209,252.655,17.666,10.541,1.381,0.008
0825_02_mesh_6.ply,63.6,178.115,10.031,12.964,3.171,0.015
0825_02_mesh_7.ply,228.845,289.689,12.768,11.409,3.537,0.026
