File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S28b_mesh_1.ply,1498.796,2589.974,66.848,27.387,18.419,
S28b_mesh_2.ply,1299.520,5767.454,106.165,42.243,17.600,
S28b_mesh_3.ply,1614.611,3225.430,71.433,30.261,18.043,
S28b_mesh_4.ply,1731.172,3042.564,51.957,40.019,15.715,
