File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S20_mesh_1.ply,246.361,1526.832,66.643,31.896,17.981,
S20_mesh_2.ply,301.005,1105.247,43.966,23.975,8.714,
S20_mesh_3.ply,1164.326,1288.421,56.472,21.061,8.229,
S20_mesh_4.ply,341.989,1392.909,78.280,17.525,5.598,
S20_mesh_5.ply,1790.009,3081.837,104.245,28.808,18.565,
S20_mesh_6.ply,596.379,1684.519,55.929,20.200,9.607,
S20_mesh_7.ply,1195.335,1807.617,72.990,17.233,15.874,
