File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_02_mesh_1.ply,588.315,1314.222,46.197,18.64,12.858,0.069
0825_02_mesh_2.ply,1898.622,2779.145,68.67,23.493,11.573,0.514
0825_02_mesh_3.ply,1778.674,3052.812,63.316,30.083,19.293,0.293
0825_02_mesh_4.ply,3224.991,3096.222,76.452,36.229,15.491,0.727
0825_02_mesh_5.ply,1429.771,1622.993,55.726,17.31,9.422,0.388
0825_02_mesh_6.ply,3417.54,2368.55,47.381,30.408,9.991,0.553
