File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0831_08_mesh_1.ply,58.107,458.754,36.276,10.567,4.686,
0831_08_mesh_10.ply,314.984,1155.857,61.544,10.138,9.536,
0831_08_mesh_11.ply,20.371,266.883,29.919,7.251,2.813,
0831_08_mesh_12.ply,222.249,563.200,28.355,12.135,3.827,
0831_08_mesh_13.ply,473.285,1115.266,41.470,22.191,14.305,
0831_08_mesh_14.ply,183.305,600.107,21.822,13.918,9.835,
0831_08_mesh_15.ply,378.542,739.767,22.732,19.731,5.808,
0831_08_mesh_2.ply,94.649,257.374,22.065,9.775,3.186,
0831_08_mesh_3.ply,263.475,583.276,17.478,13.623,12.037,
0831_08_mesh_4.ply,119.711,354.033,22.482,10.853,1.887,
0831_08_mesh_5.ply,49.184,192.165,11.883,9.341,3.210,
0831_08_mesh_6.ply,137.280,1032.678,47.719,22.427,10.782,
0831_08_mesh_7.ply,110.132,400.010,27.489,9.960,4.175,
0831_08_mesh_8.ply,1663.211,1549.145,36.495,30.007,10.247,
0831_08_mesh_9.ply,678.686,1225.987,47.493,14.782,13.231,
