File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0831_07_mesh_1.ply,296.258,621.321,30.371,15.267,4.725,
0831_07_mesh_10.ply,13.532,1038.148,37.223,21.386,4.257,
0831_07_mesh_11.ply,423.778,769.291,32.051,18.976,6.305,
0831_07_mesh_2.ply,384.791,1536.740,41.673,24.369,6.643,
0831_07_mesh_3.ply,200.700,551.346,29.329,12.348,3.315,
0831_07_mesh_4.ply,537.915,903.628,25.743,21.287,11.065,
0831_07_mesh_5.ply,904.052,2083.316,83.163,19.074,14.216,
0831_07_mesh_6.ply,266.280,751.165,35.241,11.760,7.286,
0831_07_mesh_7.ply,1129.605,2242.503,77.787,26.473,21.115,
0831_07_mesh_8.ply,1034.983,2332.568,43.746,29.343,16.496,
0831_07_mesh_9.ply,112.510,412.022,23.068,9.279,5.009,
