File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0831_06_mesh_1.ply,30.795,902.950,33.199,15.422,5.202,
0831_06_mesh_10.ply,1008.666,1132.535,40.940,16.192,7.005,
0831_06_mesh_11.ply,444.263,802.256,23.958,15.263,9.741,
0831_06_mesh_2.ply,227.638,492.496,26.568,10.435,3.789,
0831_06_mesh_3.ply,182.846,546.722,19.949,13.816,7.502,
0831_06_mesh_4.ply,560.147,2031.946,48.450,27.414,16.294,
0831_06_mesh_5.ply,182.195,983.380,35.498,22.166,8.242,
0831_06_mesh_6.ply,1670.240,1696.378,45.443,24.045,15.588,
0831_06_mesh_7.ply,597.363,1569.649,43.451,22.415,15.538,
0831_06_mesh_8.ply,403.074,1732.759,63.816,15.648,15.227,
0831_06_mesh_9.ply,493.695,1301.785,35.895,25.230,9.367,
