File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0831_20 cylinder_mesh_1.ply,3103.967,3585.830,89.121,29.212,12.359,
0831_20 cylinder_mesh_2.ply,2716.897,2435.217,56.181,16.380,16.602,
