File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S4_mesh_1.ply,7.831,69.796,9.790,4.317,2.373,0.006
S4_mesh_2.ply,0.427,43.886,7.435,3.832,2.063,0.025
S4_mesh_3.ply,2.136,96.771,17.285,5.220,3.103,0.014
S4_mesh_4.ply,5.853,128.781,14.890,5.490,2.341,0.008
S4_mesh_5.ply,1.040,108.582,12.605,5.605,1.765,0.011
