File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S19_mesh_1.ply,288.065,1238.072,45.005,18.883,7.774,0.212
S19_mesh_2.ply,125.173,286.107,15.134,6.593,6.070,0.017
