File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0507_13_mesh_1.ply,38.147,88.153,10.405,4.073,2.075,0.008
0507_13_mesh_2.ply,36.129,83.946,8.514,4.629,2.316,0.008
0507_13_mesh_3.ply,1465.502,1176.717,14.958,17.537,13.266,
0507_13_mesh_4.ply,26.005,77.435,11.529,3.176,2.940,0.006
0507_13_mesh_5.ply,6.185,74.944,10.854,4.916,2.694,0.004
