File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0506_04_mesh_1.ply,604.731,625.921,45.73,8.655,5.816,0.223
0506_04_mesh_10.ply,239.268,324.059,27.407,13.321,5.323,0.077
0506_04_mesh_11.ply,923.284,1261.004,98.588,35.381,8.638,0.349
0506_04_mesh_12.ply,79.685,185.334,18.783,5.693,3.713,0.029
0506_04_mesh_13.ply,310.449,438.087,34.166,5.836,4.858,0.107
0506_04_mesh_14.ply,675.576,611.564,37.592,7.984,5.667,0.177
0506_04_mesh_15.ply,1203.035,728.365,14.914,14.233,13.753,
0506_04_mesh_16.ply,660.069,851.447,71.857,14.174,6.719,0.242
0506_04_mesh_17.ply,734.813,681.185,40.092,9.317,9.039,0.209
0506_04_mesh_2.ply,204.809,220.362,14.819,5.542,4.875,0.055
0506_04_mesh_3.ply,342.156,541.779,53.151,9.795,7.248,0.145
0506_04_mesh_4.ply,501.981,509.955,31.457,12.969,5.573,0.115
0506_04_mesh_5.ply,443.045,544.648,46.408,8.529,5.376,0.112
0506_04_mesh_6.ply,33.736,405.22,13.805,12.712,7.732,0.047
0506_04_mesh_7.ply,451.642,459.778,28.826,10.009,8.682,0.11
0506_04_mesh_8.ply,220.111,408.801,41.579,7.461,4.843,0.068
0506_04_mesh_9.ply,770.934,676.807,30.604,13.183,8.518,0.215
