File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S7b_mesh_1.ply,99.946,1738.433,71.326,17.339,7.925,
S7b_mesh_2.ply,758.705,1854.768,96.397,15.975,14.068,
S7b_mesh_3.ply,636.265,822.508,50.391,11.215,9.127,
S7b_mesh_4.ply,302.293,991.627,50.328,18.160,7.121,
S7b_mesh_5.ply,9288.451,6471.367,88.013,37.175,21.841,
S7b_mesh_6.ply,42.491,395.104,41.669,7.148,6.136,
S7b_mesh_7.ply,354.738,874.569,51.567,13.476,7.390,
