File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S7a_mesh_1.ply,1704.665,3024.860,115.375,30.591,17.595,
S7a_mesh_2.ply,6434.731,7030.628,131.259,27.725,27.077,
S7a_mesh_3.ply,2.855,51.061,12.548,3.671,2.080,
S7a_mesh_4.ply,540.445,1414.828,74.301,12.232,7.196,
S7a_mesh_5.ply,519.954,1334.997,48.043,14.078,12.560,
S7a_mesh_6.ply,120.798,1023.924,44.236,15.132,11.814,
S7a_mesh_7.ply,886.305,1466.162,57.457,14.558,7.903,
