File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0822_04_mesh_1.ply,88.332,1622.736,74.118,13.176,7.158,
0822_04_mesh_10.ply,35.139,992.099,28.771,23.108,11.609,
0822_04_mesh_11.ply,569.502,1282.965,40.906,17.306,9.247,
0822_04_mesh_12.ply,1.236,16.192,5.134,2.379,0.426,
0822_04_mesh_2.ply,74.752,711.323,23.094,20.959,6.237,
0822_04_mesh_3.ply,801.634,1386.146,37.618,21.444,6.335,
0822_04_mesh_4.ply,690.514,1290.428,39.226,18.725,8.380,
0822_04_mesh_5.ply,417.178,587.610,36.530,9.553,6.080,
0822_04_mesh_6.ply,545.069,1700.586,41.009,22.414,13.060,
0822_04_mesh_7.ply,263.996,540.269,16.862,16.532,6.509,
0822_04_mesh_8.ply,371.970,4037.813,70.367,30.941,16.730,
0822_04_mesh_9.ply,362.054,998.987,25.284,29.959,8.413,
