File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0407_15_mesh_1.ply,1275.689,760.324,16.330,12.843,13.610,
0407_15_mesh_2.ply,34.002,102.541,21.766,7.515,2.320,0.013
0407_15_mesh_3.ply,25.541,62.092,10.153,2.690,2.394,0.013
0407_15_mesh_4.ply,28.788,134.544,25.030,6.083,4.496,0.022
0407_15_mesh_5.ply,23.736,79.735,17.530,2.500,1.926,0.006
0407_15_mesh_6.ply,18.186,41.394,5.568,2.498,2.381,0.005
0407_15_mesh_7.ply,27.603,80.912,12.058,5.874,2.736,0.011
0407_15_mesh_8.ply,18.296,51.006,9.422,2.447,2.209,0.004
