File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0406_07_mesh_1.ply,1197.257,666.190,11.326,12.021,13.349,
0406_07_mesh_2.ply,16.427,59.707,15.388,3.790,2.276,0.010
0406_07_mesh_3.ply,18.363,56.883,10.797,3.289,1.869,0.009
0406_07_mesh_4.ply,12.009,49.514,13.031,3.002,1.463,0.006
0406_07_mesh_5.ply,22.177,68.611,10.172,6.045,2.353,0.008
0406_07_mesh_6.ply,13.228,51.542,9.569,3.509,1.926,0.006
