File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0526_01_mesh_1.ply,1674.983,2012.151,133.78,23.216,12.133,0.1289
0526_01_mesh_2.ply,123.124,202.236,15.962,5.95,4.328,0.031
0526_01_mesh_3.ply,1261.645,803.631,34.894,10.355,8.459,0.328
0526_01_mesh_4.ply,135.727,316.637,31.452,7.439,5.509,0.032
0526_01_mesh_5.ply,3891.798,2377.71,74.87,25.767,14.551,0.937
0526_01_mesh_6.ply,2330.841,1926.588,99.47,18.878,12.852,0.556
0526_01_mesh_7.ply,554.727,759.853,67.443,14.814,4.991,0.124
0526_01_mesh_8.ply,1252.609,850.904,15.773,14.506,12.94,
0526_01_mesh_9.ply,149.405,271.034,23.55,4.558,3.462,0.039
