File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0709_25_mesh_1.ply,735.428,2474.303,81.553,20.247,18.966,0.155
0709_25_mesh_2.ply,1869.428,3872.383,98.657,24.080,19.311,0.273
0709_25_mesh_3.ply,900.458,1384.972,44.740,16.546,10.053,0.121
0709_25_mesh_5.ply,1596.260,3410.037,81.750,28.186,17.893,0.246
0709_25_mesh_4.ply,718.201,1260.158,44.698,22.118,12.071,0.090
