File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0709_30_mesh_1.ply,757.891,902.422,35.777,13.894,11.859,0.063
0709_30_mesh_2.ply,1369.216,2554.392,51.356,24.299,22.606,0.196
0709_30_mesh_3.ply,1170.612,2279.323,61.152,29.204,18.843,0.123
0709_30_mesh_4.ply,6247.749,6155.685,144.699,45.767,38.025,0.4
