File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0710_07_mesh_1.ply,1719.380,2850.011,93.680,27.355,18.689,0.103
0710_07_mesh_2.ply,245.547,762.718,54.228,9.436,9.839,0.036
0710_07_mesh_3.ply,583.965,811.097,45.985,8.410,7.822,0.045
0710_07_mesh_4.ply,293.683,799.373,58.939,8.692,5.313,0.062
