File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0709_26_mesh_1.ply,873.682,1562.179,59.376,21.115,19.907,0.185
0709_26_mesh_2.ply,415.070,998.214,56.159,11.928,13.944,0.093
0709_26_mesh_3.ply,2117.919,2884.820,80.365,23.346,20.927,0.258
0709_26_mesh_5.ply,4182.284,4921.648,75.920,27.489,42.108,0.357
0709_26_mesh_6.ply,314.129,698.887,38.785,10.091,16.737,0.126
0709_26_mesh_4.ply,11.735,174.728,20.044,7.378,6.805,0.004
