File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0819_01_mesh_1.ply,3623.854,2718.738,52.852,30.135,19.581,0.353
0819_01_mesh_2.ply,1192.937,1591.497,65.585,31.296,12.230,0.247
0819_01_mesh_3.ply,2854.977,2273.012,37.961,34.614,13.809,0.385
0819_01_mesh_4.ply,4464.711,2581.582,47.802,25.934,14.923,0.367
0819_01_mesh_5.ply,3576.336,4998.335,71.259,24.312,18.449,0.782
