File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S4c_mesh_1.ply,2134.532,3254.666,72.302,30.782,19.849,
S4c_mesh_2.ply,10188.557,11688.722,134.601,57.107,20.926,
S4c_mesh_3.ply,138.691,568.041,28.963,11.266,6.616,
S4c_mesh_4.ply,3944.842,3014.816,67.239,21.408,17.098,
