File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S38a_mesh_1.ply,4022.375,3420.203,106.604,20.973,21.149,
S38a_mesh_2.ply,1556.496,2031.048,67.033,18.105,12.263,
S38a_mesh_3.ply,4583.343,4100.466,109.825,26.227,16.589,
S38a_mesh_4.ply,7733.021,5435.983,111.091,31.838,13.862,
S38a_mesh_5.ply,1520.012,1805.969,79.119,16.316,11.654,
