File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S31f_mesh_1.ply,200.785,439.824,26.985,11.394,4.912,
S31f_mesh_2.ply,771.573,1420.534,54.459,23.039,11.313,
S31f_mesh_3.ply,55.135,309.565,38.094,5.174,4.239,
S31f_mesh_4.ply,30.392,276.950,21.696,10.630,4.159,
S31f_mesh_5.ply,266.820,660.282,25.838,16.622,5.996,
S31f_mesh_6.ply,268.940,916.589,37.917,19.821,6.067,
S31f_mesh_7.ply,95.785,261.161,29.304,7.021,2.555,
S31f_mesh_8.ply,36.883,192.520,24.551,5.210,2.615,
S31f_mesh_9.ply,161.791,304.154,19.627,9.498,5.120,
