File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S25d_mesh_1.ply,826.471,1389.529,60.861,14.048,7.672,
S25d_mesh_2.ply,1068.925,1948.742,74.452,27.139,16.689,
S25d_mesh_3.ply,43.833,1330.058,41.740,17.852,8.446,
S25d_mesh_4.ply,366.277,1020.643,61.254,13.214,6.608,
S25d_mesh_5.ply,3099.650,4231.809,123.317,29.617,13.494,
S25d_mesh_6.ply,655.395,1125.672,56.614,12.651,6.639,
