File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S27b_mesh_1.ply,6023.850,7414.585,134.892,55.807,38.019,
S27b_mesh_2.ply,-1097.304,6887.051,116.900,37.239,30.947,
