File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_08_mesh_1.ply,35.101,813.958,38.963,14.993,6.276,
0825_08_mesh_10.ply,2053.114,1804.767,40.919,28.075,8.680,
0825_08_mesh_11.ply,674.742,1068.677,34.095,18.693,7.967,
0825_08_mesh_12.ply,361.981,1150.177,37.780,17.268,9.174,
0825_08_mesh_13.ply,543.767,1004.475,46.579,11.556,8.861,
0825_08_mesh_14.ply,180.686,971.696,33.707,17.388,9.290,
0825_08_mesh_2.ply,894.564,1115.388,44.272,17.432,5.592,
0825_08_mesh_3.ply,169.711,667.883,27.139,12.608,4.196,
0825_08_mesh_4.ply,64.676,836.973,42.695,12.249,6.250,
0825_08_mesh_5.ply,1005.842,1672.310,69.882,11.976,11.197,
0825_08_mesh_6.ply,593.847,1098.013,63.308,12.148,6.039,
0825_08_mesh_7.ply,306.094,847.909,34.839,12.452,7.404,
0825_08_mesh_8.ply,626.658,1913.263,39.813,20.473,10.876,
0825_08_mesh_9.ply,294.285,1569.758,44.141,19.091,8.720,
