File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_15 cylinder_mesh_1.ply,5278.228,3847.844,142.564,21.447,16.099,
0825_15 cylinder_mesh_2.ply,11229.081,5527.386,135.847,23.567,15.884,
0825_15 cylinder_mesh_3.ply,13222.741,7446.804,126.426,29.642,20.785,
0825_15 cylinder_mesh_4.ply,4522.969,3907.865,102.530,19.479,15.420,
