File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0823_07 cylinder_mesh_1.ply,5789.768,5872.993,115.560,36.352,22.526,
0823_07 cylinder_mesh_2.ply,3417.485,2372.040,43.470,14.041,14.237,
