File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0521_02_mesh_1.ply,715.214,1119.846,86.662,39.266,7.205,0.115
0521_02_mesh_2.ply,57.362,142.812,17.871,5.539,3.767,0.019
0521_02_mesh_3.ply,868.532,807.563,45.419,16.404,6.233,0.197
0521_02_mesh_4.ply,936.827,794.686,38.282,12.09,7.322,0.231
0521_02_mesh_5.ply,2.546,87.006,12.533,4.882,2.044,0.003
0521_02_mesh_6.ply,869.946,640.989,30.161,13.966,8.564,0.195
0521_02_mesh_7.ply,1282.118,948.602,19.804,16.875,13.745,
