File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0524_14_mesh_1.ply,89.106,187.656,15.175,5.871,2.976,0.029
0524_14_mesh_2.ply,89.420,143.647,12.348,6.270,4.438,0.016
0524_14_mesh_3.ply,1216.716,693.991,12.354,12.557,12.297,
