File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0524_03_mesh_1.ply,133.789,190.103,16.079,6.207,4.4,0.072
0524_03_mesh_2.ply,818.663,805.781,48.796,10.102,8.548,0.253
0524_03_mesh_3.ply,9922.152,4515.753,138.403,18.488,12.748,2.438
0524_03_mesh_4.ply,1626.136,970.345,37.825,13.055,10.278,0.71
0524_03_mesh_5.ply,1804.374,1151.931,46.03,10.874,8.517,0.377
0524_03_mesh_6.ply,1480.575,1029.292,42.379,9.519,9.711,0.387
0524_03_mesh_7.ply,1219.54,775.483,17.935,13.781,14.098,
0524_03_mesh_8.ply,561.484,525.874,29.202,9.129,6.28,0.112
0524_03_mesh_9.ply,2317.718,1147.027,36.162,12.013,11.116,0.395
