File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_04_mesh_1.ply,130.642,318.873,24.313,8.97,3.76,0.004
0825_04_mesh_2.ply,91.938,236.449,15.066,10.058,2.871,0.011
0825_04_mesh_3.ply,194.019,326.263,21.979,8.025,3.479,0.024
0825_04_mesh_4.ply,39.474,149.24,12.678,7.964,1.538,0.023
