File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0526_09_mesh_1.ply,14.020,74.790,8.984,5.264,1.545,0.008
0526_09_mesh_2.ply,16.585,71.062,8.568,5.459,1.715,0.007
0526_09_mesh_3.ply,1212.059,866.527,15.483,15.378,13.523,
0526_09_mesh_4.ply,9.241,37.384,6.400,3.600,2.757,0.002
