File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0524_18_mesh_1.ply,1036.540,1142.118,85.116,9.993,6.815,0.213
0524_18_mesh_2.ply,21.482,142.260,22.142,4.803,2.900,0.010
0524_18_mesh_3.ply,2666.796,2105.292,83.682,46.091,12.259,0.668
0524_18_mesh_4.ply,19.973,133.515,11.807,7.075,3.950,0.017
0524_18_mesh_5.ply,1236.520,837.236,12.249,12.675,14.652,
0524_18_mesh_6.ply,20.050,156.149,13.205,6.464,3.474,0.018
0524_18_mesh_7.ply,23.270,89.724,8.990,6.205,3.332,0.014
0524_18_mesh_8.ply,48.933,97.906,10.898,4.495,3.350,0.014
