File (ID),Volume (mm³),Surface Area (mm²),Length (mm),Width (mm),Height (mm),Mass (g)
0524_16_mesh_1.ply,1269.777,784.671,13.846,12.861,12.990,
0524_16_mesh_2.ply,1121.776,855.182,40.875,7.299,7.814,0.212
0524_16_mesh_3.ply,1980.584,1091.890,40.306,14.768,12.120,0.588
0524_16_mesh_4.ply,966.834,1029.618,70.588,21.239,13.991,0.257
0524_16_mesh_5.ply,35.648,67.672,8.053,3.499,3.196,0.014
