File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0827_17 cylinder_mesh_1.ply,5958.623,3462.101,87.131,22.577,14.847,
0827_17 cylinder_mesh_2.ply,15722.971,8532.866,112.327,27.370,26.027,
0827_17 cylinder_mesh_3.ply,12185.754,6841.261,133.999,37.456,26.621,
0827_17 cylinder_mesh_4.ply,232.493,651.801,50.606,10.434,6.413,
