File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0827_15_mesh_1.ply,63.507,354.297,19.104,10.855,2.578,
0827_15_mesh_10.ply,10.674,235.071,17.488,7.371,2.747,
0827_15_mesh_11.ply,84.542,293.500,14.988,12.191,2.099,
0827_15_mesh_12.ply,31.971,636.636,29.015,13.803,4.842,
0827_15_mesh_13.ply,103.661,316.445,24.564,6.755,3.850,
0827_15_mesh_14.ply,115.446,483.275,20.419,12.762,5.028,
0827_15_mesh_15.ply,55.049,281.056,17.138,9.985,3.232,
0827_15_mesh_16.ply,133.937,474.484,14.144,19.032,10.078,
0827_15_mesh_17.ply,311.065,545.540,36.175,9.456,5.512,
0827_15_mesh_18.ply,109.928,352.454,12.391,11.507,10.613,
0827_15_mesh_19.ply,18.516,425.813,35.000,6.507,4.780,
0827_15_mesh_2.ply,139.032,456.674,24.698,14.632,3.322,
0827_15_mesh_20.ply,193.020,476.503,30.469,12.329,3.749,
0827_15_mesh_21.ply,193.398,528.448,25.779,12.682,2.530,
0827_15_mesh_22.ply,117.032,440.598,28.709,11.276,2.817,
0827_15_mesh_23.ply,28.827,419.894,28.177,10.397,3.846,
0827_15_mesh_24.ply,54.878,265.743,15.288,12.512,2.678,
0827_15_mesh_25.ply,74.740,281.840,17.412,10.136,2.432,
0827_15_mesh_3.ply,263.471,489.907,31.328,13.728,3.977,
0827_15_mesh_4.ply,164.044,376.686,15.824,15.830,4.230,
0827_15_mesh_5.ply,76.854,316.477,31.460,8.977,2.402,
0827_15_mesh_6.ply,494.407,827.633,30.548,20.982,4.255,
0827_15_mesh_7.ply,57.401,427.661,28.883,10.820,2.821,
0827_15_mesh_8.ply,52.356,269.538,18.830,9.589,1.385,
0827_15_mesh_9.ply,109.047,316.272,16.124,13.439,3.389,
