File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0827_16 cylinder_mesh_1.ply,19951.532,7026.889,140.769,20.251,19.245,
0827_16 cylinder_mesh_2.ply,68.969,440.007,15.750,11.581,7.011,
0827_16 cylinder_mesh_3.ply,3206.126,1773.696,51.600,14.137,11.440,
0827_16 cylinder_mesh_4.ply,1499.621,1598.493,39.290,20.610,13.624,
0827_16 cylinder_mesh_5.ply,3642.642,2254.590,57.257,15.471,14.455,
0827_16 cylinder_mesh_6.ply,411.207,419.007,16.010,13.630,6.614,
0827_16 cylinder_mesh_7.ply,1736.008,1378.666,48.434,11.758,7.713,
0827_16 cylinder_mesh_8.ply,2029.417,1621.713,43.018,17.544,14.645,
0827_16 cylinder_mesh_9.ply,0.410,257.724,26.726,12.975,2.550,
