File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S19a_mesh_1.ply,23601.507,16477.382,141.287,59.139,32.577,0.777
S19a_mesh_2.ply,198.434,5322.043,85.818,43.351,28.440,5.612
S19a_mesh_3.ply,1899.584,2438.778,79.476,18.424,15.328,0.245
