File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S20d_mesh_1.ply,427.711,2759.086,52.036,28.001,19.062,0.131
S20d_mesh_2.ply,228.895,2414.491,57.922,19.823,10.165,0.282
S20d_mesh_3.ply,1065.115,2960.637,78.915,33.090,16.595,0.158
S20d_mesh_4.ply,628.209,1335.846,35.867,29.622,20.200,0.035
S20d_mesh_5.ply,3570.036,3161.137,64.686,26.979,16.776,0.203
S20d_mesh_6.ply,55.327,1100.663,58.134,15.404,8.786,0.033
S20d_mesh_7.ply,710.869,1424.418,53.140,14.303,9.554,0.073
S20d_mesh_8.ply,123.998,1127.195,48.622,27.709,12.253,0.133
