File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S7d_mesh_1.ply,2706.568,4528.272,142.477,28.787,12.597,0.360
S7d_mesh_2.ply,473.417,1588.008,64.719,17.109,22.107,0.107
S7d_mesh_3.ply,15042.426,8071.557,112.799,40.928,33.405,0.797
S7d_mesh_4.ply,686.226,1434.829,75.389,19.590,9.380,0.069
