File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S7e_mesh_1.ply,368.027,1135.499,63.557,15.773,8.417,0.060
S7e_mesh_3.ply,3477.671,2732.344,83.481,25.018,19.138,0.216
S7e_mesh_4.ply,2975.892,5969.033,97.355,40.577,25.035,0.388
S7e_mesh_2.ply,1800.977,1889.264,71.759,19.539,10.291,0.151
