File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S5a_mesh_1.ply,873.682,1562.179,59.376,21.115,19.907,0.185
S5a_mesh_2.ply,415.070,998.214,56.159,11.928,13.944,0.093
S5a_mesh_3.ply,2117.919,2884.820,80.365,23.346,20.927,0.258
S5a_mesh_5.ply,4182.284,4921.648,75.920,27.489,42.108,0.357
S5a_mesh_6.ply,314.129,698.887,38.785,10.091,16.737,0.126
S5a_mesh_4.ply,11.735,174.728,20.044,7.378,6.805,0.004
