File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S20c_mesh_1.ply,870.320,2663.893,71.081,21.980,17.950,0.174
S20c_mesh_2.ply,3819.463,4854.964,87.617,30.412,28.568,0.693
S20c_mesh_3.ply,10403.651,8498.909,109.270,40.415,33.934,0.718
S20c_mesh_4.ply,210.903,1033.992,44.340,19.741,8.828,0.039
