File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S10b_mesh_1.ply,1076.239,1296.800,58.257,22.596,11.004,0.084
S10b_mesh_2.ply,255.276,812.765,34.398,13.798,11.224,0.065
S10b_mesh_3.ply,1052.679,1340.365,47.873,17.914,13.679,0.246
S10b_mesh_4.ply,2629.014,2157.578,76.633,23.250,10.215,0.167
S10b_mesh_5.ply,3711.793,3839.090,90.504,32.386,16.287,0.205
S10b_mesh_6.ply,1493.994,961.992,28.779,16.597,11.054,0.234
S10b_mesh_7.ply,1573.657,1487.226,52.181,17.232,15.281,0.166
S10b_mesh_8.ply,199.765,671.902,48.039,11.197,12.974,0.070
