File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
S14c_mesh_1.ply,62.495,1501.975,70.169,27.840,18.847,0.259
S14c_mesh_2.ply,1309.719,2047.963,90.159,28.326,24.614,0.430
S14c_mesh_3.ply,1042.318,2296.661,67.110,37.390,29.172,0.258
