File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_03_mesh_1.ply,118.750,593.102,40.604,8.372,4.543,
0825_03_mesh_10.ply,473.451,1483.635,33.759,14.718,12.740,
0825_03_mesh_2.ply,363.234,1381.744,53.571,13.186,8.728,
0825_03_mesh_3.ply,949.686,2413.082,60.052,16.018,11.231,
0825_03_mesh_4.ply,3101.237,4390.969,107.534,28.221,17.768,
0825_03_mesh_5.ply,37.045,486.959,19.672,12.895,8.448,
0825_03_mesh_6.ply,474.961,1009.290,46.816,12.553,8.393,
0825_03_mesh_7.ply,66.605,649.243,26.831,15.529,6.290,
0825_03_mesh_8.ply,1180.674,2055.195,61.317,15.149,13.056,
0825_03_mesh_9.ply,1905.742,2291.465,42.337,18.549,14.582,
