File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_10_mesh_1.ply,98.040,667.111,25.132,14.590,5.230,
0825_10_mesh_10.ply,112.684,635.120,19.037,17.572,8.365,
0825_10_mesh_2.ply,758.838,1651.953,49.428,13.343,11.537,
0825_10_mesh_3.ply,164.187,1214.177,33.748,22.144,8.381,
0825_10_mesh_4.ply,270.195,1358.412,45.746,24.381,6.764,
0825_10_mesh_5.ply,2605.079,3122.110,82.600,18.984,15.809,
0825_10_mesh_6.ply,4417.110,4121.892,111.867,17.483,11.734,
0825_10_mesh_7.ply,1011.521,1695.781,71.371,15.479,11.402,
0825_10_mesh_8.ply,171.736,1366.242,52.102,13.873,7.217,
0825_10_mesh_9.ply,34.961,1003.084,35.362,15.463,8.602,
