File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0825_06_mesh_1.ply,86.931,674.110,24.245,14.012,7.380,
0825_06_mesh_10.ply,208.308,538.364,32.593,11.779,2.777,
0825_06_mesh_11.ply,480.218,982.732,26.943,23.124,7.907,
0825_06_mesh_12.ply,495.059,1183.969,32.733,24.250,11.238,
0825_06_mesh_2.ply,95.977,514.960,20.420,15.407,3.274,
0825_06_mesh_3.ply,193.917,606.079,34.457,10.109,7.906,
0825_06_mesh_4.ply,185.653,740.270,34.915,15.226,7.017,
0825_06_mesh_5.ply,1751.863,3493.646,106.306,25.823,13.029,
0825_06_mesh_6.ply,3712.259,5343.658,100.224,32.287,19.162,
0825_06_mesh_7.ply,1225.593,1328.319,45.436,19.014,11.358,
0825_06_mesh_8.ply,389.170,920.113,44.441,10.957,7.339,
0825_06_mesh_9.ply,76.513,195.500,16.040,5.563,4.384,
