File (ID),Volume (mm3),Surface Area (mm2),Length (mm),Width (mm),Height (mm),Mass (g)
0824_05_mesh_1.ply,386.148,1296.428,31.072,28.291,10.754,
0824_05_mesh_10.ply,272.688,933.979,24.661,19.449,9.378,
0824_05_mesh_11.ply,71.880,1103.634,28.501,21.243,10.058,
0824_05_mesh_12.ply,354.099,1146.667,36.932,16.013,10.404,
0824_05_mesh_2.ply,676.417,1310.765,48.222,14.489,9.722,
0824_05_mesh_3.ply,119.056,1008.190,41.831,18.186,7.518,
0824_05_mesh_4.ply,381.311,1112.178,39.270,14.792,6.699,
0824_05_mesh_5.ply,378.771,811.671,25.899,22.913,6.662,
0824_05_mesh_6.ply,3402.490,3750.935,57.763,23.167,18.828,
0824_05_mesh_7.ply,341.987,1092.247,36.227,14.428,12.340,
0824_05_mesh_8.ply,98.425,2015.795,43.596,26.668,11.778,
0824_05_mesh_9.ply,340.346,819.978,70.403,16.204,4.979,
